,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,PrimarySlot
2358,,El Kerak,279.153,-251.206,K,V,3,2
2359,,Elba,-418.221,302.556,M,V,0,1
2360,,Elbing (FWL),-65.529,-70.625,G,V,7,3
2361,,Elbing (HL),-831.863,819.224,M,V,2,1
2362,,Electra,215.323,-322.371,F,V,3,4
2363,,Elgin (Chisholm 2878-),1.54,-50.974,G,V,1,2
2364,,Elidere IV,279.947,75.955,F,V,3,4
2365,,Elix,45.701,71.019,F,V,5,4
2366,,Emar,325.039,344.714,K,V,9,1
2367,,Emris IV,-88.934,-149.415,G,V,3,4
2368,,Enders Cluster (10),-447.223,69.227,F,V,8,2
2369,,Enkra,119.287,-410.733,K,V,6,1
2370,,Entalun,335.777,-0.572,G,V,0,4
2371,,Erdvynn,-453.557,-21.346,K,V,9,1
2372,,Eschenberg,-149.407,181.546,G,V,8,3
2373,,Espia,-16.91,-389.694,K,V,3,1
2374,,Esztergom,-237.219,-96.946,F,V,5,4
2375,,Everett,149.754,-91.345,F,V,0,4
2376,,Fable,193.351,-192.472,K,V,6,1
2377,,Fager,91.054,-1591.958,M,V,4,1
2378,,Fallen Stars,-479.141,38.716,F,V,7,3
2379,,Fallon II,367.83,48.548,F,V,6,2
2380,,Fallry,587.889,290.107,F,V,7,4
2381,,False Dawn,632.695,288.309,M,V,2,1
2382,,Falsterbo (DC),170.86,147.555,K,V,3,2
2383,,Falsterbo (HL),-771.938,844.05,G,V,0,2
2384,,Famdo,469.55,-369.433,F,V,6,3
2385,,Far Reach,-216.873,567.699,M,V,5,1
2386,,Farcry,-485.097,248.963,K,V,6,1
2387,,Farhome,516.91,-613.715,F,V,7,2
2388,,Farstar,412.982,443.519,M,V,2,1
2389,,Fasa,-144.615,1625.624,G,V,6,1
2390,,Fathepur,246.783,-259.757,G,V,2,2
2391,,Fefferfer,17.144,203.222,K,V,0,2
2392,,Feijo,691.063,250.202,G,V,2,2
2393,,Fellanin II,132.086,32.779,F,V,3,2
2394,,Ferranil,121.052,400.59,K,V,6,1
2395,,Ferrara,272.891,-169.215,M,V,3,1
2396,,Fiery Plains,363.991,-416.321,M,V,5,1
2397,,Findal,-523.537,258.924,K,V,5,1
2398,,Finmark,-405.348,332.888,G,V,0,3
2399,,Finse,531.47,166.883,K,V,3,1
2400,,Fjaldr,88.314,-404.57,F,V,8,3
2401,,Fjernet,-397.004,248.388,M,V,4,1
2402,,Flannagan's Nebulea,183.34,-393.55,K,V,8,1
2403,,Flatspin,260.08,-385.927,K,V,9,1
2404,,Florarda,32.033,-256.932,K,V,7,1
2405,,Flychenia,-181.916,-100.888,K,V,7,1
2406,,Flynn,639.635,174.673,M,V,8,1
2407,,Foster,44.164,1733.181,M,III,9,1
2408,,Frankson,555.124,-193.261,K,V,8,1
2409,,Franmalin,415.723,-473.186,M,V,5,1
2410,,Fredotto,-171.593,561.806,F,V,3,3
2411,,Frobisher,-370.48,-470.316,K,IV,5,2
2412,,Fronc,-1.121,-517.354,G,V,4,5
2413,,Fröislandis,-1318.131,-642.285,G,V,0,3
2414,,Fugeres,555.362,-213.188,G,V,2,2
2415,,Fylovar,461.378,-489.791,F,V,9,4
2416,,Gabenstad,-343.633,404.217,K,V,5,1
2417,,Gaeri,665.682,220.688,K,V,4,1
2418,,Gahral,120.665,-176.543,F,V,0,4
2419,,Galatia III,90.726,14.234,K,V,8,3
2420,,Galedon V,331.999,173.891,K,III,5,5
2421,,Galicia,-664.451,1143.65,G,V,6,3
2422,,Galtor III,194.121,73.107,F,V,8,3
2423,,Gamlestolen,601.166,-103.713,M,V,4,1
2424,,Gangtok,135.199,-472.324,M,V,5,1
2425,,Gardnaus,118.314,-324.25,K,V,6,1
2426,,Gatekeeper,-22.586,1779.374,B,III,0,2
2427,,Gateway,-720.792,643.114,F,V,6,3
2428,,Genf,147.002,-123.181,M,V,4,1
2429,,Gettorf,-213.79,-536.114,G,V,8,2
2430,,Ghorepani,10.056,-406.489,G,V,0,3
2431,,Gingeria,-544.585,151.638,F,V,0,4
2432,,Girondas,152.918,-421.676,K,V,5,1
2433,,Gitarama,676.503,263.403,F,V,0,3
2434,,Giverny,623.205,-84.166,F,V,5,3
2435,,Givrodat,-187.429,522.375,F,V,0,4
2436,,Glabach,108.824,443.254,G,V,5,2
2437,,Glenlivet,14.499,174.54,G,V,4,3
2438,,Glitnir,603.107,234.854,F,V,9,4
2439,,Glory,99.292,1835.555,G,IV,4,4
2440,,Gniezno,-127.55,-22.018,F,V,9,4
2441,,Goldlure,269.002,108.124,G,V,4,2
2442,,Gorfynt,-233.62,488.928,F,V,8,3
2443,,Gorgon,-547.28,267.571,M,V,5,1
2444,,Gorki,-15.376,-163.488,F,V,8,2
2445,,Goslar,-662.413,747.821,G,V,9,3
2446,,Graham IV,-23.526,-10.386,G,V,2,4
2447,,Gran,-296.27,-171.177,F,V,3,3
2448,,Granada,-674.829,1162.567,G,V,8,4
2449,,Grankum,579.334,274.3,K,V,4,1
2450,,Grant's Station,-66.81,1835.346,G,III,6,3
2451,,Gravensteen,219.606,-133.944,K,V,4,1
2452,,Graz,-216.681,126.89,M,V,9,1
2453,,Greifswald,-667.432,670.271,G,V,4,3
2454,,Greypearl,461.441,254.628,G,V,4,3
2455,,Grobin,-98.678,-68.207,M,V,7,1
2456,,Grootfontein,97.358,105.025,K,V,9,1
2457,,Groveld III,386.961,113.43,G,V,7,3
2458,,Gruyeres,240.675,-214.56,F,V,1,4
2459,,Guldra,114.417,-461.156,G,V,2,4
2460,,Gulf Breeze (Commonwealth Mining Outpost 26 3057-),-304.289,203.387,G,V,9,5
2461,,Gurgaldar,-1381.808,-296.583,F,V,4,4
2462,,Gwithian,261.325,788.379,K,V,6,1
2463,,Gwynedd,-276.407,459.462,M,V,7,1
2464,,Haddings,-44.033,13.933,G,V,4,2
2465,,Haerhbin,-6.444,-213.646,M,V,4,1
2466,,Haggard,-477.067,59.406,G,V,6,2
2467,,Hakkaido,267.636,228.588,G,V,3,2
2468,,Halgrim,625.961,154.393,M,V,0,1
2469,,Halkidik,982.325,202.082,F,V,7,3
2470,,Halla,513.804,204.112,M,V,4,1
2471,,Halloran V,72.894,-77.022,F,IV,8,4
2472,,Hamar,591.896,495.13,K,V,6,7
2473,,Hamburg,-624.756,807.226,K,V,7,1
2474,,Hanseta,287.702,-352.311,K,V,9,1
2475,,Hansii (Itsbur 2822+),64.184,-362.85,F,V,2,4
2476,,Harbin,17.605,-223.263,K,V,2,1
2477,,Harlez,-510.429,147.614,K,V,5,1
2478,,Hastur,-82.978,-402.337,G,V,0,2
2479,,Haublan,-200.599,580.452,K,V,0,1
2480,,Hawktor,450.702,-333.11,M,V,9,1
2481,,Heart Fjord,-135.27,-203.398,M,V,3,1
2482,,Heathville,-509.832,91.851,M,V,8,1
2483,,Hechnar,-16.84,-26.076,G,V,2,2
2484,,Hector,151.375,1769.752,F,V,4,2
2485,,Hegel,-239.883,126.151,M,V,1,1
2486,,Heidelburg,-301.157,508.422,M,V,0,1
2487,,Heidrunn,-1877.204,279.173,G,V,9,3
2488,,Helduza,-518.076,279.196,M,V,5,1
2489,,Heliat,124.233,-485.739,K,V,0,2
2490,,Helios,-368.234,-411.4,F,V,9,3
2491,,Helixmar,175.551,-203.1,G,V,7,2
2492,,Hell's Paradise,-293.756,-65.872,K,V,2,2
2493,,Helland,489.948,243.17,F,V,8,3
2494,,Hellgate,40.343,1843.328,F,Ia,7,1
2495,,Helvetia,976.694,187.646,M,V,6,1
2496,,Helvetica,-232.593,-571.418,M,V,8,1
2497,,Herat (FS),200.136,-185.658,G,V,8,2
2498,,Herbania,-276.337,393.051,G,V,4,2
2499,,Hergazil,646.511,130.509,G,V,3,3
2500,,Herrmaz,-241.42,-446.316,G,V,0,4
2501,,Hesperus II,-123.603,46.734,F,IV,2,2
2502,,Hiberius,-513.023,65.019,G,V,9,2
2503,,Hibernia,967.683,219.345,G,V,9,2
2504,,Hibuarius,-38.682,-410.743,M,V,9,1
2505,,Hildaman,170.519,90.257,K,V,2,2
2506,,Hirtshals,-329.067,507.801,K,V,1,2
2507,,Hoard,39.368,1879.723,A,V,2,2
2508,,Hoensbroek,485.276,-130.965,F,V,7,3
2509,,Hofn,600.099,545.503,G,III,8,4
2510,,Homer (Zara 2850-),-78.675,1799.056,K,V,5,2
2511,,Hood IV,-269.113,369.338,F,V,4,4
2512,,Horgens,216.121,-1190.306,M,V,0,1
2513,,Hornir's Keep,-258.372,-33.63,F,V,7,4
2514,,Hrafn,618.547,232.599,M,V,4,1
2515,,Huanghuadian (Tincalunas 3130+),42.347,-432.173,F,V,9,3
2516,,Huesta,-431.954,34.134,K,V,7,1
2517,,Hunter's Paradise,-599.964,133.613,K,V,3,1
2518,,Huntress,49.223,1757.87,G,V,7,2
2519,,Hurgh,129.044,-171.023,M,V,6,1
2520,,Hyades Cluster,191.317,-389.55,G,V,9,3
2521,,Hè-shì,190.389,-305.208,K,V,8,1
2522,,Hódmezovásárhely,-193.279,-142.506,G,V,2,3
2523,,Ichlangis,101.656,-401.216,K,V,5,1
2524,,Ichmandu,-82.899,525.212,F,V,5,2
2525,,Ictus,547.266,186.204,K,V,1,2
2526,,Idrmach/Idrmarch,-166.642,584.489,G,V,5,2
2527,,Ife,71.485,-288.139,K,V,8,1
2528,,Ildlandet,-241.134,-320.682,G,V,8,2
2529,,Ildrong (Sanurcha 2750-),430.311,-219.14,G,V,8,2
2530,,Ilion,-285.299,-28.826,G,V,5,1
2531,,Illium,-207.376,439.225,F,V,1,4
2532,,Illizi,-1026.588,148.021,G,V,3,2
2533,,Ilmachna,-3.351,-108.45,K,V,5,1
2534,,Ilmar,48.803,-170.535,G,V,7,3
2535,,Imbrial III,294.158,-49.416,F,V,8,3
2536,,Imbros III,-2.077,34.077,M,V,5,3
2537,,Ina,199.014,-391.106,K,V,2,2
2538,,Independence,58.656,-505.063,K,V,2,2
2539,,Indrapurai,-539.365,176.882,M,V,5,1
2540,,Inglesmond,33.896,33.94,G,V,0,2
2541,,Ingvolstand,-153.297,570.181,G,V,3,2
2542,,Inner Surge,-471.848,321.894,G,V,9,1
2543,,Iron Land,-88.314,445.546,F,V,6,2
2544,,Ironhold,46.182,1745.002,K,V,4,2
2545,,Isfahan,163.233,460.221,M,V,5,1
2546,,Itica,-64.064,-373.084,K,V,1,2
2547,,Itrom,92.459,-442.683,G,V,0,2
2548,,Itzehoe,-76.479,-518.769,F,V,5,3
2549,,Izmir,-340.859,-268.167,K,V,3,1
2550,,Jacobabad,407.865,-283.421,F,V,8,3
2551,,Janina,-446.611,173.838,K,V,0,2
2552,,Jardangal,-546.017,290.188,F,V,0,3
2553,,Jardine (Herakleion 2822+),-200.944,-91.199,F,V,4,4
2554,,Java,2.717,-241.816,G,V,1,3
2555,,Jeju,212.589,443.06,G,V,2,2
2556,,Jenet,191.664,-253.952,G,V,2,3
2557,,Jeppens,589.909,111.747,F,V,7,4
2558,,Jilin,-6.215,-114.935,G,V,9,2
2559,,Joan's Post,509.796,245.11,M,V,0,1
2560,,Johnson,531.755,252.287,G,V,9,3
2561,,Joppa,-27.019,-437.797,K,V,3,1
2562,,Jordian Cluster,-1778.657,585.464,K,V,0,2
2563,,Jorvikland,-210.488,307.656,F,V,4,4
2564,,Joshua,625.486,129.652,K,V,7,1
2565,,Josselin,374.884,6.219,G,V,6,2
2566,,Jungar Qi,15.543,-281.895,G,V,2,2
2567,,Juniper,9.735,131.747,M,V,0,1
2568,,Jápminboddu,-220.275,510.011,G,V,4,3
2569,,Jászberény,-105.574,-142.411,M,V,0,1
2570,,Kaldu,599.067,180.035,F,V,5,4
2571,,Kalmar (CC),-67.584,-302.283,G,V,4,2
2572,,Kalmar (HL),-824.653,862.79,G,V,9,3
2573,,Kampen,-739.714,907.185,F,V,9,3
2574,,Kannon,-11.93,124.441,M,V,7,1
2575,,Kanto,330.78,283.811,F,V,8,3
2576,,Kapoeta,-1011.211,191.447,G,V,8,2
2577,,Karlstejn,-52.468,-290.763,F,V,7,3
2578,,Karpathos,964.968,194.704,M,V,5,1
2579,,Katinka,151.694,-451.193,K,V,3,2
2580,,Katla,-59.629,-341.019,K,V,4,1
2581,,Kaufermann,405.802,-100.734,G,V,0,4
2582,,Kautokeino,241.744,-311.819,F,V,2,3
2583,,Kazlam,-1420.702,804.13,K,V,9,1
2584,,Kazu,101.119,-364.208,F,V,7,3
2585,,Kebili,-962.728,113.212,K,V,7,1
2586,,Kefya,-1034.065,178.625,G,V,4,1
2587,,Kek,105.02,-153.207,M,V,8,1
2588,,Kenilworth,561.597,-161.563,M,V,1,1
2589,,Kent,693.25,128.011,F,V,5,3
2590,,Kentares IV,149.4,-13.229,F,IV,5,4
2591,,Kerman,-466.194,200.83,M,V,5,1
2592,,Kern,126.171,-384.043,F,V,7,4
2593,,Kesai (Kesai IV),370.161,105.677,A,II,5,4
2594,,Khi,134.044,-205.925,G,V,3,3
2595,,Ki Zoban,446.071,132.282,K,V,7,1
2596,,Kievanur,-55.485,-152.459,G,V,8,2
2597,,Killbourn,-5.084,13.109,K,V,1,2
2598,,Kimball II,-35.677,99.733,G,V,1,2
2599,,Kimi,51.853,-410.668,F,V,5,3
2600,,Kingtribel,32.592,142.444,G,V,9,2
2601,,Kinkaid II,440.546,122.486,G,V,9,2
2602,,Kirin,-23.601,1837.315,M,IV,9,1
2603,,Kirkvåg (Toch Zu 2822+),64.325,-317.163,M,V,4,1
2604,,Kiruna,125.322,411.36,K,V,4,1
2605,,Kitopler,-427.833,100.084,M,V,1,1
2606,,Klamriz V,205.914,-8.581,A,V,4,5
2607,,Klathandu IV,175.25,31.491,F,V,7,4
2608,,Klayne,-11.536,-242.391,M,V,8,1
2609,,Kleinwelt,-334.286,-423.676,K,V,3,2
2610,,Klenkar,409.938,-377.682,G,V,2,2
2611,,Knechee,-591.179,-1793.429,M,V,1,1
2612,,Knutdor,145.171,-194.636,K,V,3,1
2613,,Knutstad,349.391,481.245,K,V,1,2
2614,,Kohlman,20.581,-198.301,K,V,9,1
2615,,Kola,-265.491,439.573,G,V,4,3
2616,,Kolobrzeg,-130.241,-45.581,G,V,2,2
2617,,Konopiste,-44.042,-285.558,K,V,7,1
2618,,Korvitz,336.409,-100.734,K,V,1,2
2619,,Koskenkorva,-214.392,474.35,G,V,3,3
2620,,Koury,595.138,250.793,F,V,5,3
2621,,Krakatau,54.902,-344.937,G,V,2,3
2622,,Kreller,-59.834,352.897,K,V,3,1
2623,,Kristiandsund,-9.194,-83.56,K,V,8,1
2624,,Ksabi,-1039.027,114.739,F,V,3,3
2625,,Kublenz,505.581,-32.256,F,V,3,3
2626,,Kumqwat,155.685,-265.594,K,V,6,1
2627,,Kupang (CC),-51.334,-273.649,G,V,9,2
2628,,Kupang (RWR),-499.069,262.606,M,V,8,1
2629,,Köln (FWL),-150.073,-153.989,K,V,5,1
2630,,Köln (HL),-705.919,721.723,G,V,1,3
2631,,Köningsberg,-838.346,897.362,M,V,9,1
2632,,La Ligua,754.018,222.388,G,V,0,2
2633,,Lacadon,133.721,-135.547,K,V,8,1
2634,,Lamar,14.737,266.678,M,V,0,1
2635,,Lamu (Tunlmar 2822+),51.243,-233.764,K,V,1,2
2636,,Lande,-502.78,73.445,G,V,2,3
2637,,Landrum,-1127.445,-574.129,F,V,2,4
2638,,Laong,114.532,-223.081,M,V,6,1
2639,,Lapida II,112.945,51.167,F,IV,2,6
2640,,Las Tunas,693.4,269.407,G,V,8,2
2641,,Leh,441.509,-376.031,F,V,4,3
2642,,Lemnos,990.465,192.538,K,V,7,1
2643,,Leviathans Rest,-141.071,-1921.196,K,V,0,3
2644,,León,-691.214,1103.012,G,V,3,2
2645,,Lhasa,91.814,-164.963,F,V,0,4
2646,,Liao (Cynthiana 2202-),34.29,-68.578,K,V,8,3
2647,,Linden,737.651,261.963,K,V,9,1
2648,,Linhauiguan,15.772,-425.723,K,V,8,1
2649,,Lintz,-172.135,138.445,G,V,7,1
2650,,Lochmantle,138.301,-327.701,K,V,4,1
2651,,Lockdale,40.275,2.57,F,V,2,4
2652,,Logres,-317.919,175.646,K,V,6,1
2653,,Loikaw,727.622,203.962,K,V,2,2
2654,,Lokoja,-379.616,434.301,G,V,2,3
2655,,Londerholm,-42.221,1872.682,G,III,7,2
2656,,Lone Star,-4.656,50.416,K,V,8,5
2657,,Lorkdal,421.012,-343.751,F,V,4,4
2658,,Luanda,-368.133,370.723,F,V,6,3
2659,,Lucknow,73.028,-337.09,K,V,6,1
2660,,Luderitz,483.221,-398.616,F,V,1,4
2661,,Lukla,-53.623,-225.554,F,V,5,2
2662,,Lum,5.819,1757.909,F,V,1,4
2663,,Lushun (Jibbet 3130+),-412.162,326.432,G,V,7,2
2664,,Luxani,-268.664,-418.303,M,V,5,1
2665,,Lynchburg,340.721,-128.144,F,V,8,4
2666,,Lynn,-761.893,684.44,F,V,9,3
2667,,Lyreton,59.059,-420.684,K,V,1,2
2668,,Lywick (Ferreusvirgo 3130+),-439.431,334.98,G,V,6,2
2669,,Lübeck,-703.274,817.966,M,V,5,1
2670,,Machapuchre,-321.002,420.347,K,V,3,2
2671,,Mackolla,637.575,-110.128,M,V,2,1
2672,,Maharet,147.923,-234.486,K,V,5,1
2673,,Mahrah,-417.558,214.685,F,V,3,3
2674,,Maia,214.539,-323.163,G,V,3,2
2675,,Maison,332.974,-112.875,F,V,4,3
2676,,Malacca,-493.8,150.938,F,V,5,4
2677,,Malador Cluster,-1045.933,-381.236,K,V,2,1
2678,,Malaga,-489.668,305.298,K,V,7,1
2679,,Malazan,-282.661,-43.906,K,V,0,2
2680,,Maldive,138.074,-364.572,G,V,5,2
2681,,Manaus,-152.611,-361.226,M,V,0,1
2682,,Mandal,-8.766,-55.98,K,V,1,2
2683,,Mandalas,66.781,-443.797,G,V,5,2
2684,,Mandeville,700.395,196.157,G,V,6,2
2685,,Manennaia,27.682,-89.515,K,V,7,1
2686,,Mangor,-153.199,-370.687,G,V,5,3
2687,,Mangzhangdian,111.94,-433.681,G,V,0,4
2688,,Manksville,388.4,-22.866,K,V,8,1
2689,,Manx,-182.045,317.003,F,V,4,4
2690,,Mao,-355.738,456.94,K,V,8,1
2691,,Marathon,-150.911,-278.781,K,V,3,2
2692,,Maripa,754.264,203.785,K,V,2,2
2693,,Marisura,-434.847,207.4,K,V,6,1
2694,,Marsalle,-333.969,25.18,F,V,8,4
2695,,Marshall,59.86,1792.14,M,V,8,3
2696,,Mas,227.33,-425.51,F,V,8,4
2697,,Masterton,292.596,-369.764,G,V,0,3
2698,,Mattisskogen,-58.661,-361.366,F,V,5,3
2699,,Mauna Loa,1026.489,-119.159,M,IV,6,6
2700,,Mavegh,320.853,-335.536,G,V,0,4
2701,,Mayenne,-547.119,241.556,G,V,3,2
2702,,Mazdru,92.725,-321.517,M,V,7,1
2703,,McEvans' Sacrifice,42.472,-520.243,K,V,4,1
2704,,McEvedy's Folly,-408.06,-493.992,K,V,4,2
2705,,McKellan,-225.061,74.026,M,V,2,1
2706,,Mearra,-245.965,502.42,M,V,6,1
2707,,Mechdur,112.42,-423.345,K,V,0,2
2708,,Medron,424.157,114.42,G,V,8,1
2709,,Megaris,196.137,-395.651,M,V,7,1
2710,,Meghy,-518.678,156.816,F,V,6,4
2711,,Megiddo,-507.427,344.481,K,V,1,2
2712,,Meinhof,196.245,-147.837,K,V,4,1
2713,,Melidron,-602.567,-971.91,M,V,5,1
2714,,Melilla,-530.983,213.025,M,V,9,1
2715,,Melk,-386.21,-213.072,K,V,8,1
2716,,Melville,-303.627,405.768,F,V,1,4
2717,,Menion,187.019,-394.47,K,V,0,2
2718,,Merdal,91.895,-390.707,F,V,0,3
2719,,Merlin,170.288,-364.496,F,V,8,3
2720,,Merlynpede,-475.507,96.726,F,V,5,3
2721,,Merope,213.251,-323.461,M,V,3,1
2722,,Merowinger,576.426,-193.947,F,V,0,4
2723,,Mesartim (Conway),102.876,-54.593,G,V,6,3
2724,,"Micanos (Mica II, V, VII)",679.862,17.15,K,V,3,2
2725,,Michtal,561.771,263.415,K,V,1,2
2726,,Mickleover,-474.103,358.896,F,V,9,3
2727,,Micros III,361.497,-433.497,F,V,7,3
2728,,Midden,-290.982,-590.604,A,V,1,1
2729,,Midthun,74.4,-384.04,K,V,5,1
2730,,Milvano,-463.101,20.389,G,V,3,3
2731,,Mindrel,547.504,207.411,M,V,1,1
2732,,Mineite,475.18,-31.3,F,V,9,3
2733,,Miyako,245.42,237.749,F,V,8,3
2734,,Miyazaki,51.427,57.508,G,V,1,4
2735,,Mizdargh,399.56,-1338.764,M,V,3,1
2736,,Mizt,632.616,251.086,G,V,7,2
2737,,Modesto,-142.027,-536.497,M,V,1,1
2738,,Mogabouti,-365.661,384.661,K,V,8,1
2739,,Mohács,-267.779,-180.673,G,V,0,3
2740,,Mokpo,232.824,221.259,G,V,4,3
2741,,Mondra,-317.016,-403.337,G,V,9,2
2742,,Monthey,-504.792,53.376,F,V,9,2
2743,,Montsegur,-253.087,383.132,M,V,1,1
2744,,Monument to Man,852.926,538.758,M,V,1,1
2745,,Moroney,-493.084,155.743,F,V,2,3
2746,,Morrigan,-333.15,71.818,G,V,4,3
2747,,Mostaganem,-996.507,100.034,K,V,2,2
2748,,Mumbai,25.302,-248.926,K,V,8,1
2749,,Murmansk,320.533,221.949,F,V,2,4
2750,,Muroto,212.518,182.926,F,V,9,4
2751,,Murrain (Richmond's World 3025-),896.109,28.78,K,V,2,5
2752,,Murris (Kalindam 2822+),52.218,-379.328,K,V,5,1
2753,,Muswell,35.241,289.645,G,V,5,3
2754,,Myrrdin,-388.534,62.774,G,V,8,3
2755,,Myrvoll,-17.664,-88.598,F,V,6,3
2756,,Mytilene,151.165,-135.63,M,V,7,1
2757,,Naco,-522.162,232.813,G,V,2,1
2758,,Nai-Stohl,1.5,72.395,K,V,9,1
2759,,Naikongzu,527.113,360.78,M,V,9,1
2760,,Naissus,-347.184,-162.059,K,V,4,1
2761,,Nam Dinh,-66.678,-251.434,F,V,5,4
2762,,Namen,171.967,-215.705,F,V,9,3
2763,,Nara,292.706,296.543,K,V,6,1
2764,,Naryn,-37.191,-361.153,G,V,6,2
2765,,Navarre,-713.918,1146.972,K,V,5,1
2766,,Nebula D77,705.298,-1815.018,G,V,7,2
2767,,Nerum,610.815,264.269,F,V,7,3
2768,,Neukirchen (Jodipur 3025-),406.348,-247.142,F,V,4,4
2769,,New Athens,59.751,-129.939,M,V,9,1
2770,,New Ceylon,148.306,433.569,K,V,4,1
2771,,New Crete,39.825,-200.511,G,V,4,2
2772,,New Dallas,-54.993,-25.456,K,VI,8,2
2773,,New Delphi,972.504,204.047,G,V,2,3
2774,,New Earth (Tau Ceti 2116-),-12.415,3.055,F,V,0,4
2775,,New Florence,90.612,-11.639,F,V,3,3
2776,,New Galicia,-364.78,-217.92,G,V,3,2
2777,,New Haiti (New Hati),652.286,-246.903,M,V,3,1
2778,,New Kent,120.807,1784.439,F,II,2,2
2779,,New Praha,-104.535,-175.749,M,V,9,1
2780,,New Rhodes III,102.361,-15.815,M,V,9,1
2781,,New Sapporo,332.956,417.297,G,V,0,4
2782,,New Sarum,228.756,424.374,G,V,8,3
2783,,New Sierra,826.202,76.764,K,V,2,2
2784,,New Stevens,22.346,-6.068,K,V,6,1
2785,,New Sumatra,139.374,64.378,K,V,6,1
2786,,New Troy,-51.105,-259.908,M,V,4,1
2787,,New Ålborg,-112.262,447.541,F,V,6,4
2788,,Nexus Ri,417.205,207.867,F,V,7,3
2789,,Nichol's Rest,-265.873,69.612,G,V,7,3
2790,,Nightwish,-446.895,4.26,F,V,0,3
2791,,Niles (Clan),118.994,1706.832,A,II,3,1
2792,,Niles (OA),398.587,119.892,F,V,9,3
2793,,"Niops (Niops V, VI, VII)",-374.013,-263.173,M,V,5,7
2794,,Nis,249.839,-187.993,G,V,1,3
2795,,Nito,-557.011,226.976,K,V,8,1
2796,,Nobel,-166.405,-426.654,G,V,6,2
2797,,Nogales,269.688,-218.378,M,V,5,1
2798,,Noh-wan Hohm,155.019,-178.376,F,V,3,4
2799,,Non Diz,146.985,-369.067,F,V,6,2
2800,,Northsun,503.506,213.818,M,V,8,1
2801,,Nouveau Toulouse,284.343,60.729,G,V,1,3
2802,,Nouveaux Paris,129.703,843.835,K,V,2,2
2803,,Novgorod,-760.155,940.824,K,V,7,1
2804,,Nuelson Minor,-345.717,171.896,F,V,9,4
2805,,Nukus,-2.093,-320.6,F,V,5,2
2806,,Nyamlell,-999.99,149.702,G,V,2,1
2807,,Nyasa,-413.731,394.298,G,V,4,3
2808,,Oberon VI,-111.419,473.251,F,III,5,6
2809,,Odawara,235.801,265.691,F,V,5,4
2810,,Odessa ('The Ruins of Gabriel'),-120.727,185.545,M,V,8,1
2811,,Okaya,108.911,38.039,G,V,6,1
2812,,Old Canton,393.593,260.655,K,V,3,2
2813,,Oldsmith,306.33,88.669,K,V,9,1
2814,,Oli,136.498,-151.263,M,V,6,1
2815,,Oligar,89.777,-270.835,K,V,1,2
2816,,Onverwacht,679.529,157.619,G,V,8,2
2817,,Oporto (Veil 3075+),-449.954,307.611,G,V,1,3
2818,,Ordino,42.016,-362.735,F,V,4,4
2819,,Ormal,420.005,-68.215,M,V,0,1
2820,,Osset,458.47,227.929,G,V,3,1
2821,,Osumi,74.109,138.808,K,V,7,1
2822,,Ouagadougou (Silence 3130+),217.462,413.615,F,V,6,3
2823,,Ourem,658.885,293.361,G,V,9,2
2824,,Oyevaina,37.67,264.054,G,V,4,2
2825,,Paches,154.56,-142.767,G,V,0,3
2826,,Paf,188.686,-436.115,G,V,4,2
2827,,Pain (Dijonne 3050-),-408.667,349.654,K,V,9,1
2828,,Panzyr,86.771,-429.617,G,V,3,2
2829,,Paran,-205.28,548.708,F,V,4,4
2830,,Pardeau,-149.634,-5.173,K,V,1,2
2831,,Parian,187.351,-382.625,K,V,4,1
2832,,Parvan,-465.129,142.848,M,V,6,1
2833,,Pasemah,-513.09,180.875,K,V,9,1
2834,,Patan,92.955,-261.969,K,V,3,2
2835,,Pavia,-65.72,-112.027,K,V,2,2
2836,,Paxon,-70.799,1879.644,K,III,9,4
2837,,Payia,35.24,-406.484,M,V,0,1
2838,,Pec,-156.612,-224.803,K,V,4,1
2839,,Pegasi,677.614,-134.353,M,V,5,1
2840,,Pell,16.092,-334.88,G,V,9,3
2841,,Pella II,-30.504,-227.021,G,V,6,2
2842,,Pentvar,131.659,-301.133,G,V,1,4
2843,,Pernik,-83.626,-335.943,G,V,9,2
2844,,Pietermaritzburg,193.954,-288.536,M,V,7,1
2845,,Pike IV,20.153,39.24,K,IV,9,4
2846,,Pilon,778.425,199.976,K,V,1,2
2847,,Pioche,-392.36,-497.51,G,V,1,4
2848,,Pirates Haven (50) (Badlands Cluster 3025-),424.959,-349.827,F,V,4,3
2849,,Plataea,113.108,-122.491,G,V,1,4
2850,,Pleiades Cluster (100),216.353,-319.595,G,V,7,2
2851,,Pliska,-48.314,-65.598,F,V,0,4
2852,,Pokhara,62.356,16.823,G,V,0,3
2853,,Pressby,-215.295,-14.879,K,V,9,1
2854,,Pressville,-550.938,335.753,M,V,4,1
2855,,Priori,3.761,1807.901,K,II,0,7
2856,,Prydain,-269.754,247.101,F,V,6,4
2857,,Pula,269.227,-230.898,G,V,0,3
2858,,Puttalam,736.804,184.386,G,V,4,2
2859,,Périgueux,342.594,82.485,F,V,3,4
2860,,Qalzi,161.826,-436.823,F,V,3,3
2861,,Qualip (Kerensky's Vision 3130+),-72.643,189.27,F,V,7,4
2862,,Quelimane,-471.116,380.655,K,V,1,2
2863,,Quimper,308.468,-138.83,M,V,1,1
2864,,Quimper (Chirac 3130+),380.419,-239.333,M,V,8,1
