Name,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,Cluster,ClusterOverlay,ClusterConstellation
827,827.0,Sertar,312.77299999999997,292.303,G,V,4.0,"(Id="""")",None,None
828,828.0,Mizunami,345.6,232.081,M,V,4.0,"(Id=""MWFactionAsset:RepairSystem_30"")",None,None
829,829.0,Fairfax,353.336,31.21,G,V,9.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
830,830.0,Morrill,396.01,31.749000000000002,G,V,8.0,"(Id=""MWFactionAsset:MercenaryRow"")",None,None
831,831.0,Killarney,402.204,-203.731,M,V,0.0,"(Id="""")",None,None
832,832.0,Bella I,-259.291,-44.251000000000005,K,V,3.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
833,833.0,Fieferana,-172.96200000000002,-268.848,G,V,1.0,"(Id=""MWFactionAsset:FWLInterior"")",None,None
834,834.0,Skallevoll,37.294000000000004,435.92400000000004,G,V,9.0,"(Id=""MWFactionAsset:DropshipGraveyard"")",None,None
835,835.0,Tishomingo,315.617,46.218999999999994,G,V,3.0,"(Id=""MWFactionAsset:RepairSystem_6"")",None,None
836,836.0,Mauckport,427.024,-53.293,F,V,3.0,"(Id=""MWFactionAsset:RepairSystem_2"")",None,None
837,837.0,Ellsworth,-210.428,-239.708,K,V,5.0,"(Id="""")",None,None
838,838.0,Campbelton,-168.43900000000002,-112.094,G,V,6.0,"(Id=""MWFactionAsset:RepairSystem_13"")",None,None
839,839.0,Cole Harbour,-121.025,-292.438,K,V,1.0,"(Id=""MWFactionAsset:FWLInterior"")",None,None
840,840.0,Tiflis,354.13300000000004,195.635,F,III,6.0,"(Id="""")",None,None
841,841.0,Ban Na San,359.81300000000005,220.701,G,V,4.0,"(Id=""MWFactionAsset:RepairSystem_30"")",None,None
842,842.0,Gatchina,-270.887,-295.212,F,V,7.0,"(Id="""")",None,None
843,843.0,Hainfeld,-13.447000000000001,268.525,G,V,2.0,"(Id="""")",None,None
844,844.0,Rubigen,30.493000000000002,217.858,G,II,6.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
845,845.0,Bluford,447.44,-80.182,G,V,0.0,"(Id="""")",None,None
846,846.0,Cajamarca,-243.235,-162.892,K,V,2.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
847,847.0,Antipolo,-94.87,-268.848,G,V,0.0,"(Id="""")",None,None
848,848.0,Kirei Na Niwa,297.777,147.295,F,V,2.0,"(Id="""")",None,None
849,849.0,Manassas,315.35900000000004,-122.354,F,V,3.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
850,850.0,Tohelet,-292.893,-263.992,K,V,0.0,"(Id="""")",None,None
851,851.0,Fatima,-31.294,175.727,G,V,4.0,"(Id=""MWFactionAsset:RepairSystem_28"")",None,None
852,852.0,Shiba,0.242,-331.18699999999995,K,V,9.0,"(Id=""MWFactionAsset:RepairSystem_11"")",None,None
853,853.0,Satalice,5.94,260.774,K,V,2.0,"(Id="""")",None,None
854,854.0,Reese Station,-292.595,170.817,M,V,0.0,"(Id="""")",None,None
855,855.0,Albert Falls,-259.83,-132.28799999999998,K,V,3.0,"(Id="""")",None,None
856,856.0,Scarborough,-15.527000000000001,-272.015,K,V,7.0,"(Id="""")",None,None
857,857.0,Omagh,152.76,211.396,F,V,2.0,"(Id="""")",None,None
858,858.0,Annapolis,164.65400000000002,130.745,G,V,2.0,"(Id="""")",None,None
859,859.0,Darwendale,311.732,-262.9,F,V,9.0,"(Id="""")",None,None
860,860.0,Atsugi,-201.11,-227.22,G,V,0.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
861,861.0,Vikindu,-128.955,-259.53,K,V,0.0,"(Id="""")",None,None
862,862.0,Arcturus,-78.068,174.43599999999998,K,III,2.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
863,863.0,Furud,-25.337,-284.112,M,V,1.0,"(Id="""")",None,None
864,864.0,McKenna,-66.176,-132.368,F,V,0.0,"(Id="""")",None,None
865,865.0,Newcastle,-208.644,-180.737,F,V,1.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
866,866.0,Baldur,79.884,188.109,M,V,2.0,"(Id="""")",None,None
867,867.0,Chatham,180.94,250.168,G,V,2.0,"(Id=""MWFactionAsset:RepairSystem_23"")",None,None
868,868.0,Hobbs,255.386,-244.06900000000002,A,III,1.0,"(Id="""")",None,None
869,869.0,Sighisoara,302.435,238.28599999999997,G,V,7.0,"(Id="""")",None,None
870,870.0,Mansu-ri,-94.87,-254.18,G,V,7.0,"(Id="""")",None,None
871,871.0,Shuen Wan,-37.234,-219.291,K,V,9.0,"(Id=""MWFactionAsset:MarikLiaoBorder"")",None,None
872,872.0,Eleusis,-166.519,-341.994,K,II,4.0,"(Id="""")",None,None
873,873.0,June,405.833,-264.187,G,V,3.0,"(Id="""")",None,None
874,874.0,Mirage,475.103,15.463,K,V,9.0,"(Id="""")",None,None
875,875.0,Toland,-115.773,431.38199999999995,F,V,3.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
876,876.0,Savonburg,498.103,-15.558,F,V,9.0,"(Id="""")",None,None
877,877.0,Carlisle,-304.983,88.88,K,V,1.0,"(Id="""")",None,None
878,878.0,York (LC),-279.411,114.729,K,V,8.0,"(Id=""MWFactionAsset:RepairSystem_16"")",None,None
879,879.0,Lancaster (LC),-268.309,110.32700000000001,M,V,3.0,"(Id=""MWFactionAsset:RepairSystem_16"")",None,None
880,880.0,Bowang,-315.093,-159.326,K,V,9.0,"(Id="""")",None,None
881,881.0,Predlitz,43.684,354.60699999999997,G,V,1.0,"(Id=""MWFactionAsset:DroughtWorlds"")",None,None
882,882.0,Thimphu,346.63,286.365,F,V,4.0,"(Id="""")",None,None
883,883.0,Panpour,342.49699999999996,-292.438,M,III,0.0,"(Id="""")",None,None
884,884.0,Linneus,450.285,-8.057,G,V,9.0,"(Id="""")",None,None
885,885.0,Hudeiba,-78.583,-285.4,F,V,8.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
886,886.0,Pesht,206.144,309.913,F,V,7.0,"(Id=""MWFactionAsset:KuritanBadlands"")",None,None
887,887.0,Fetsund,446.666,-240.997,F,V,4.0,"(Id="""")",None,None
888,888.0,Olindo,463.209,-234.75400000000002,G,V,3.0,"(Id="""")",None,None
889,889.0,Outpost,15.245999999999999,426.466,G,V,9.0,"(Id=""MWFactionAsset:DropshipGraveyard"")",None,None
890,890.0,Urich,429.351,18.825,F,V,3.0,"(Id="""")",None,None
891,891.0,Jesup,500.43199999999996,-121.56200000000001,M,V,4.0,"(Id="""")",None,None
892,892.0,Diamantina,-314.895,-99.56,M,V,6.0,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
893,893.0,Star's End (Novo Cressidas),-83.244,432.154,M,V,5.0,"(Id="""")",None,None
894,894.0,Sadurni,-15.002,-344.37300000000005,G,VI,9.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
895,895.0,Kilmarnock,172.66400000000002,263.094,F,V,2.0,"(Id="""")",None,None
896,896.0,Samantha,191.43099999999998,-385.176,G,V,7.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
897,897.0,As Samik,346.889,-286.69,K,V,4.0,"(Id="""")",None,None
898,898.0,Gurrnazovo,423.405,-240.7,G,V,3.0,"(Id="""")",None,None
899,899.0,Steinhatchee,522.154,-96.98200000000001,F,V,2.0,"(Id="""")",None,None
900,900.0,Kwamashu,-72.122,-260.125,F,V,3.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
901,901.0,Alorton,-353.648,-85.87100000000001,K,V,4.0,"(Id=""MWFactionAsset:FWLShippingRoute"")",None,None
902,902.0,Deneb Algedi,41.097,26.058000000000003,F,VI,6.0,"(Id="""")",None,None
903,903.0,Renfield,222.821,-385.176,K,V,8.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
904,904.0,Cyrton,364.13,-343.269,G,V,1.0,"(Id="""")",None,None
905,905.0,Basantapur,364.471,-284.41,K,V,3.0,"(Id="""")",None,None
906,906.0,Ishtar,187.985,-388.07800000000003,G,V,5.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
907,907.0,Vaucluse,496.82,-162.1,K,V,2.0,"(Id="""")",None,None
908,908.0,Wotan,-142.138,408.366,G,V,2.0,"(Id="""")",None,None
909,909.0,Steelton,-105.76299999999999,422.332,F,V,6.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
910,910.0,Kaznejoy,329.457,132.599,F,V,4.0,"(Id=""MWFactionAsset:RepairSystem_25"")",None,None
911,911.0,Diboll,475.35900000000004,67.163,M,V,9.0,"(Id=""MWFactionAsset:RepairSystem_1"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_1_Blob.Safezone_1_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_1.Safezone_1
912,912.0,Bjarred,243.394,408.67800000000005,F,V,4.0,"(Id="""")",None,None
913,913.0,Lurgatan,-20.166,-330.895,K,V,7.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
914,914.0,Anywhere,-167.21400000000003,436.029,G,V,1.0,"(Id="""")",None,None
915,915.0,Conroe,377.13699999999994,91.456,F,V,3.0,"(Id="""")",None,None
916,916.0,Bensinger,-128.757,444.564,F,V,4.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
917,917.0,Reykavis,-418.98,-200.614,F,V,7.0,"(Id="""")",None,None
918,918.0,Jeronimo,183.01,340.642,K,V,8.0,"(Id=""MWFactionAsset:StoryCluster6"")",None,None
919,919.0,Diefenbaker,198.255,-341.499,G,V,9.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
920,920.0,Augusta,282.265,-99.053,F,V,3.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
921,921.0,Gotterdammerung,-179.59599999999998,465.608,M,V,8.0,"(Id="""")",None,None
922,922.0,Lackhove,-166.222,444.215,M,V,9.0,"(Id="""")",None,None
923,923.0,Golandrinas,-159.482,400.35900000000004,K,V,1.0,"(Id="""")",None,None
924,924.0,Derf,-130.839,394.66900000000004,K,V,9.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
925,925.0,Winfield (Treeline 2863-),-111.711,405.264,G,V,2.0,"(Id=""MWFactionAsset:PirateCluster"")",/Game/Campaign/CampaignArcs/Regions/12_4/12_4.12_4,None
926,926.0,Persistence,-106.256,406.305,G,V,5.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
927,927.0,Icar,-83.499,413.79900000000004,F,V,4.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
928,928.0,Amity,-128.955,-30.813000000000002,M,V,2.0,"(Id="""")",None,None
929,929.0,Latice,10.59,-293.726,F,V,9.0,"(Id="""")",None,None
930,930.0,Mandaree,182.484,-308.99,F,V,3.0,"(Id="""")",None,None
931,931.0,Brockway,218.167,-355.971,K,IV,7.0,"(Id=""MWFactionAsset:TaurianCorridor"")",/Game/Campaign/CampaignArcs/Regions/EndgameClusters/15_4.15_4,None
932,932.0,Kesai (Kesai IV),370.161,105.677,A,II,5.0,"(Id="""")",None,None
933,933.0,Chateau,-75.747,395.445,F,V,8.0,"(Id=""MWFactionAsset:RasalagueReaches"")",None,None
934,934.0,Bromhead,159.739,-377.477,F,II,9.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
935,935.0,Moultrie,471.744,-170.62400000000002,G,V,4.0,"(Id="""")",None,None
936,936.0,Goetville,-261.373,263.876,K,V,5.0,"(Id="""")",None,None
937,937.0,Midale,189.47299999999998,-362.215,M,V,2.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
938,938.0,Trondheimal,-424.256,-187.77,F,V,7.0,"(Id="""")",None,None
939,939.0,Loxley,-312.318,224.063,M,V,1.0,"(Id="""")",None,None
940,940.0,Barcelona,-204.78,411.468,F,V,7.0,"(Id="""")",None,None
941,941.0,Erewhon,-185.854,445.85699999999997,A,V,7.0,"(Id="""")",None,None
942,942.0,Hyalite,268.824,-354.18699999999995,A,IV,4.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
943,943.0,Kendall,-370.2,-200.855,F,V,9.0,"(Id="""")",None,None
944,944.0,Black Earth,-180.395,393.639,F,V,1.0,"(Id="""")",None,None
945,945.0,Guatavita,-286.449,238.02700000000002,K,V,0.0,"(Id="""")",None,None
946,946.0,Trasjkis,-434.348,-191.899,K,V,0.0,"(Id="""")",None,None
947,947.0,Rijeka,-338.88,95.34100000000001,G,V,7.0,"(Id="""")",None,None
948,948.0,New Vandenburg,155.862,-405.62699999999995,F,IV,5.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
949,949.0,Beta VII,-154.82399999999998,384.33,B,V,0.0,"(Id="""")",None,None
950,950.0,Tentativa,349.73199999999997,-302.25,K,V,3.0,"(Id="""")",None,None
951,951.0,Gibraltar,-359.596,-139.898,K,V,7.0,"(Id="""")",None,None
952,952.0,Ridderkerk,-46.273,351.246,F,V,1.0,"(Id=""MWFactionAsset:RasalagueReaches"")",None,None
953,953.0,Pinard,173.962006,-389.37298599999997,G,V,8.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
954,954.0,Illyria,-439.228,-178.11,G,V,4.0,"(Id="""")",None,None
955,955.0,Chahar,-198.53400000000002,340.642,G,IV,0.0,"(Id="""")",None,None
956,956.0,Carmichael,199.553,-349.033,K,V,8.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
957,957.0,Malibu,-145.309,377.86800000000005,F,V,8.0,"(Id="""")",None,None
958,958.0,Baker 3,-104.473,324.098,G,V,3.0,"(Id="""")",None,None
959,959.0,Hassad,-29.989,-160.615,M,V,5.0,"(Id="""")",None,None
960,960.0,Kaumberg,-387.844,144.452,G,V,5.0,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
961,961.0,Medellin,-240.957,325.139,M,V,5.0,"(Id="""")",None,None
962,962.0,Gallitzin,131.569,-163.389,K,V,6.0,"(Id=""MWFactionAsset:RepairSystem_9"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_8_Blob.Safezone_8_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_8.Safezone_8
963,963.0,Machida,-218.15900000000002,337.806,G,V,5.0,"(Id="""")",None,None
964,964.0,Robsart,170.86,-340.211,G,V,5.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
965,965.0,Lopez,-37.757,-330.395,M,V,0.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
968,968.0,Blumenort,-208.842,296.44599999999997,F,V,5.0,"(Id="""")",None,None
969,969.0,Kansu,67.719,-59.756,F,V,9.0,"(Id=""MWFactionAsset:RepairSystem_5"")",None,None
971,971.0,Somerset,-159.482,425.69300000000004,K,V,5.0,"(Id=""MWFactionAsset:PirateCluster"")",None,None
978,978.0,Zanzibar,119.667,-364.786,G,V,2.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
979,979.0,Corodiz,135.703,-374.901,M,V,5.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
980,980.0,Mendham,147.845,-344.866,K,V,8.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
981,981.0,Novaya Zemlya,180.68099999999998,-183.31099999999998,G,IV,2.0,"(Id=""MWFactionAsset:StoryCluster2"")",None,None
982,982.0,Ryerson,-75.48100000000001,-321.579,F,V,3.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
983,983.0,Mosiro,-65.14399999999999,-280.742,K,V,0.0,"(Id=""MWFactionAsset:DutchyOfAndurien"")",None,None
984,984.0,Tharkad,-212.99900000000002,151.773,G,V,6.0,"(Id=""MWFactionAsset:RepairSystem_22"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone3_Collision.Safezone3_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone3.Safezone3
985,985.0,Meacham,-28.699,187.359,G,V,2.0,"(Id=""MWFactionAsset:RepairSystem_28"")",None,None
986,986.0,Palmyra,450.8,-25.893,F,V,4.0,"(Id="""")",None,None
987,987.0,Sabik,-12.675,57.082,A,V,2.0,"(Id="""")",None,None
988,988.0,Albalii,71.079,78.532,F,IV,0.0,"(Id="""")",None,None
989,989.0,Alpheratz,502.785,152.898,K,V,5.0,"(Id="""")",None,None
990,990.0,St. John,-13.447000000000001,400.874,K,V,1.0,"(Id=""MWFactionAsset:RasalagueReaches"")",None,None
991,991.0,Parma,359.81300000000005,-52.26,F,II,2.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
992,992.0,Concord,-146.59799999999998,-27.967,M,V,0.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
993,993.0,Betelgeuse,5.6739999999999995,-306.903,M,Ib,2.0,"(Id=""MWFactionAsset:RepairSystem_11"")",None,None
994,994.0,Bolan,-277.973,5.192,G,V,4.0,"(Id=""MWFactionAsset:TheJunkyard"")",None,None
995,995.0,Rahne,-141.92600000000002,9.283999999999999,G,V,7.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
996,996.0,Halfway,-252.553,86.03399999999999,A,III,4.0,"(Id=""MWFactionAsset:RepairSystem_16"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_15_Blob.Safezone_15_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_15.Safezone_15
997,997.0,Tellman's Mistake,-243.532,-310.772,G,VI,6.0,"(Id="""")",None,None
998,998.0,Alarion,-319.70599999999996,138.602,G,V,0.0,"(Id="""")",None,None
999,999.0,Tukayyid,-4.431,210.42,G,V,7.0,"(Id="""")",None,None
1000,1000.0,Trolloc Prime,33.585,171.08,M,V,5.0,"(Id=""MWFactionAsset:StoryCluster4"")",None,None
1001,1001.0,Poulsbo,-375.35400000000004,-63.641000000000005,F,V,4.0,"(Id=""MWFactionAsset:RepairSystem_24"")",None,None
1002,1002.0,Echo,287.43,369.625,G,V,1.0,"(Id="""")",None,None
1003,1003.0,Dar-es-Salaam,-194.86599999999999,13.390999999999998,F,VI,1.0,"(Id="""")",None,None
1004,1004.0,Royalston,136.72299999999998,-224.142,G,V,5.0,"(Id="""")",None,None
1005,1005.0,Ankaa,74.697,-9.356,A,III,8.0,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
1006,1006.0,Dalton,-115.774,-229.895,K,V,1.0,"(Id="""")",None,None
1007,1007.0,Kluane,196.192,-199.36900000000003,F,V,0.0,"(Id=""MWFactionAsset:StoryCluster2"")",None,None
1008,1008.0,Sekulmun,212.22,-220.28099999999998,G,V,6.0,"(Id="""")",None,None
1009,1009.0,Nahoni,245.821,-198.575,G,V,1.0,"(Id="""")",None,None
1010,1010.0,Meadowvale,-134.901,-322.172,K,V,2.0,"(Id="""")",None,None
1011,1011.0,Canopus IV,-147.166,-394.99699999999996,F,IV,5.0,"(Id="""")",None,None
1012,1012.0,Ashley,164.386,-308.39099999999996,M,V,5.0,"(Id="""")",None,None
1013,1013.0,Victoria (CC),92.884,-347.978,K,IV,7.0,"(Id="""")",None,None
1014,1014.0,Belladonna,262.877,-124.637,G,V,8.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
1015,1015.0,Great Gorge,492.67800000000005,-266.866,A,V,3.0,"(Id="""")",None,None
1016,1016.0,Cerberus,475.838,190.46599999999998,M,V,1.0,"(Id="""")",None,None
1017,1017.0,Kigamboni,206.274,-248.43,G,V,5.0,"(Id="""")",None,None
1018,1018.0,Schirmeck,367.05800000000005,156.594,M,V,9.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1019,1019.0,Delacruz,372.478,113.17,K,V,7.0,"(Id="""")",None,None
1020,1020.0,Weisau,377.13699999999994,134.115,F,V,2.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1021,1021.0,Pondicherry,401.68800000000005,239.05900000000003,G,V,9.0,"(Id="""")",None,None
1022,1022.0,Tabayama,407.56,233.095,F,IV,0.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1023,1023.0,Malagrotta,428.05300000000005,-271.226,F,V,6.0,"(Id="""")",None,None
1024,1024.0,Hardcore,-198.28400000000002,-473.209,G,V,3.0,"(Id="""")",None,None
1025,1025.0,Vakarel,-141.44299999999998,-351.905,F,V,4.0,"(Id=""MWFactionAsset:EmptyWorlds"")",None,None
1026,1026.0,Umka,-129.747,-361.421,K,V,5.0,"(Id=""MWFactionAsset:EmptyWorlds"")",/Game/Campaign/CampaignArcs/Regions/9_2/9_2.9_2,None
1027,1027.0,Gouderak,-116.865,-354.68300000000005,M,V,6.0,"(Id=""MWFactionAsset:EmptyWorlds"")",None,None
1028,1028.0,Caldwell,332.592,-325.176,G,V,6.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1029,1029.0,Pierce,343.01099999999997,-310.47700000000003,K,V,3.0,"(Id="""")",None,None
1030,1030.0,Thurrock,-74.491,-382.13699999999994,K,V,3.0,"(Id="""")",None,None
1031,1031.0,Wrentham,170.6,-325.54200000000003,G,V,0.0,"(Id="""")",None,None
1032,1032.0,Ridgebrook,201.357,-319.595,K,V,8.0,"(Id="""")",None,None
1033,1033.0,Keuterville,275.783,-311.682,M,V,2.0,"(Id="""")",None,None
1034,1034.0,Naka Pabni,377.913,-291.644,G,V,8.0,"(Id="""")",None,None
1035,1035.0,Tancredi IV,429.611,93.527,G,V,5.0,"(Id=""MWFactionAsset:OutworldsBorder"")",/Game/Campaign/CampaignArcs/Regions/EndgameClusters/15_1.15_1,None
1039,1039.0,Pleiades Cluster (100),216.35299999999998,-319.595,G,V,7.0,"(Id="""")",None,None
1040,1040.0,New Abilene,-71.642,-450.564,K,V,2.0,"(Id="""")",None,None
1041,1041.0,Flintoft,191.53599999999997,-333.272,G,V,5.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1042,1042.0,Weippe,317.42,-307.107,F,V,3.0,"(Id="""")",None,None
1043,1043.0,Budingen,382.30199999999996,162.025,G,V,8.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1044,1044.0,Groveld III,386.961,113.43,G,V,7.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1045,1045.0,Valentina,397.814,141.609,K,V,7.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1046,1046.0,Bryceland,406.606,97.919,M,V,6.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1047,1047.0,Bad News,422.11699999999996,195.368,F,V,7.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1048,1048.0,Sevon,465.538,132.81799999999998,M,V,2.0,"(Id="""")",None,None
1049,1049.0,Kennard,468.64,88.354,G,V,4.0,"(Id=""MWFactionAsset:RepairSystem_1"")",None,None
1050,1050.0,Pitkin,492.67800000000005,76.984,F,V,9.0,"(Id="""")",None,None
1051,1051.0,Rollis,150.442,-383.425,F,V,3.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1052,1052.0,Firgrove,249.955,-298.878,F,V,4.0,"(Id="""")",None,None
1053,1053.0,Warren,298.034,-328.31699999999995,M,V,6.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1054,1054.0,Cohagen,372.222,-316.226,F,V,7.0,"(Id="""")",None,None
1055,1055.0,Zlatousi,427.28,219.671,K,V,7.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1056,1056.0,Kazanka,444.605,229.752,K,V,7.0,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1057,1057.0,Haynesville,455.20099999999996,79.572,F,V,4.0,"(Id=""MWFactionAsset:RepairSystem_1"")",None,None
1058,1058.0,Tellman IV,537.1419999999999,98.175,G,V,0.0,"(Id="""")",None,None
1059,1059.0,Hazelhurst,550.07,65.34899999999999,M,V,2.0,"(Id="""")",None,None
1060,1060.0,Bastrop,563.403,61.713,M,V,0.0,"(Id="""")",None,None
1061,1061.0,Inner End,587.295,75.17,M,V,5.0,"(Id="""")",None,None
1062,1062.0,Montour,348.702,-328.61400000000003,F,V,1.0,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1063,1063.0,Tortuga Prime,664.715,-233.487,G,IV,2.0,"(Id="""")",None,None
1064,1064.0,Novo Franklin,667.8919999999999,61.542,F,V,6.0,"(Id="""")",None,None
1065,1065.0,Nova Roma,-83.25200000000001,-133.95,F,IV,6.0,"(Id="""")",None,None
1066,1066.0,Camlann (LC),0.521,165.62,G,V,6.0,"(Id=""MWFactionAsset:StoryCluster4"")",None,None
1067,1067.0,Algenib,-438.602,-379.17900000000003,K,V,4.0,"(Id="""")",None,None
1068,1068.0,Antallos (Port Krin),463.228,281.41700000000003,K,IV,4.0,"(Id="""")",None,None
1069,1069.0,"Micanos (Mica II, V, VII)",679.862,17.15,K,V,3.0,"(Id="""")",None,None
1070,1070.0,Joyz,-135.403,-448.365,K,V,3.0,"(Id="""")",None,None
1071,1071.0,Herotitus,58.729,-430.11,G,IV,3.0,"(Id="""")",None,None
1072,1072.0,Lothario,-474.39099999999996,-185.731,M,III,3.0,"(Id="""")",None,None
1073,1073.0,Albiero,150.446,356.782,M,IV,2.0,"(Id=""MWFactionAsset:DroughtWorlds"")",None,None
1074,1074.0,"Niops (Niops V, VI, VII)",-374.01300000000003,-263.173,M,V,5.0,"(Id="""")",None,None
1075,1075.0,Bone-Norman,-185.36,424.923,G,V,6.0,"(Id="""")",None,None
1076,1076.0,Circinus,-388.555,-66.824,G,IV,5.0,"(Id="""")",None,None
1082,1082.0,New St. Andrews,-513.029,-107.97,F,V,4.0,"(Id="""")",None,None
1084,1084.0,Spencer,5.522,-489.476,G,V,0.0,"(Id="""")",None,None
1085,1085.0,Detroit,19.15,-452.551,G,V,1.0,"(Id="""")",None,None
